2020-12-15 20:20:53 status half-installed libfontconfig1:amd64 2.13.1-2
2020-12-15 20:20:53 status unpacked libfontconfig1:amd64 2.13.1-2
2020-12-15 20:20:53 install libjpeg62-turbo:amd64 <none> 1:1.5.2-2+deb10u1
2020-12-15 20:20:53 status half-installed libjpeg62-turbo:amd64 1:1.5.2-2+deb10u1
2020-12-15 20:20:53 status unpacked libjpeg62-turbo:amd64 1:1.5.2-2+deb10u1
2020-12-15 20:20:53 install libjbig0:amd64 <none> 2.1-3.1+b2
2020-12-15 20:20:53 status half-installed libjbig0:amd64 2.1-3.1+b2
2020-12-15 20:20:53 status unpacked libjbig0:amd64 2.1-3.1+b2
2020-12-15 20:20:53 install libwebp6:amd64 <none> 0.6.1-2
2020-12-15 20:20:53 status half-installed libwebp6:amd64 0.6.1-2
2020-12-15 20:20:53 status unpacked libwebp6:amd64 0.6.1-2
2020-12-15 20:20:53 install libtiff5:amd64 <none> 4.1.0+git191117-2~deb10u1
2020-12-15 20:20:53 status half-installed libtiff5:amd64 4.1.0+git191117-2~deb10u1
2020-12-15 20:20:53 status unpacked libtiff5:amd64 4.1.0+git191117-2~deb10u1
2020-12-15 20:20:53 install libxau6:amd64 <none> 1:1.0.8-1+b2
2020-12-15 20:20:53 status half-installed libxau6:amd64 1:1.0.8-1+b2
2020-12-15 20:20:53 status unpacked libxau6:amd64 1:1.0.8-1+b2
2020-12-15 20:20:53 install libxdmcp6:amd64 <none> 1:1.1.2-3
2020-12-15 20:20:53 status half-installed libxdmcp6:amd64 1:1.1.2-3
2020-12-15 20:20:53 status unpacked libxdmcp6:amd64 1:1.1.2-3
2020-12-15 20:20:53 install libxcb1:amd64 <none> 1.13.1-2
2020-12-15 20:20:53 status half-installed libxcb1:amd64 1.13.1-2
2020-12-15 20:20:53 status unpacked libxcb1:amd64 1.13.1-2
2020-12-15 20:20:53 install libx11-data:all <none> 2:1.6.7-1+deb10u1
2020-12-15 20:20:53 status half-installed libx11-data:all 2:1.6.7-1+deb10u1
2020-12-15 20:20:54 status unpacked libx11-data:all 2:1.6.7-1+deb10u1
2020-12-15 20:20:54 install libx11-6:amd64 <none> 2:1.6.7-1+deb10u1
2020-12-15 20:20:54 status half-installed libx11-6:amd64 2:1.6.7-1+deb10u1
2020-12-15 20:20:54 status unpacked libx11-6:amd64 2:1.6.7-1+deb10u1
2020-12-15 20:20:54 install libxpm4:amd64 <none> 1:3.5.12-1
2020-12-15 20:20:54 status half-installed libxpm4:amd64 1:3.5.12-1
2020-12-15 20:20:54 status unpacked libxpm4:amd64 1:3.5.12-1
2020-12-15 20:20:54 install libgd3:amd64 <none> 2.2.5-5.2
2020-12-15 20:20:54 status half-installed libgd3:amd64 2.2.5-5.2
2020-12-15 20:20:54 status unpacked libgd3:amd64 2.2.5-5.2
2020-12-15 20:20:54 install libgeoip1:amd64 <none> 1.6.12-1
2020-12-15 20:20:54 status half-installed libgeoip1:amd64 1.6.12-1
2020-12-15 20:20:54 status unpacked libgeoip1:amd64 1.6.12-1
2020-12-15 20:20:54 install libicu63:amd64 <none> 63.1-6+deb10u1
2020-12-15 20:20:54 status half-installed libicu63:amd64 63.1-6+deb10u1
2020-12-15 20:20:55 status unpacked libicu63:amd64 63.1-6+deb10u1
2020-12-15 20:20:55 install libreadline7:amd64 <none> 7.0-5
2020-12-15 20:20:55 status half-installed libreadline7:amd64 7.0-5
2020-12-15 20:20:55 status unpacked libreadline7:amd64 7.0-5
2020-12-15 20:20:55 install libxml2:amd64 <none> 2.9.4+dfsg1-7+deb10u1
2020-12-15 20:20:55 status half-installed libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2020-12-15 20:20:55 status unpacked libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2020-12-15 20:20:55 install libxslt1.1:amd64 <none> 1.1.32-2.2~deb10u1
2020-12-15 20:20:55 status half-installed libxslt1.1:amd64 1.1.32-2.2~deb10u1
2020-12-15 20:20:55 status unpacked libxslt1.1:amd64 1.1.32-2.2~deb10u1
2020-12-15 20:20:55 install lsb-base:all <none> 10.2019051400
2020-12-15 20:20:55 status half-installed lsb-base:all 10.2019051400
2020-12-15 20:20:55 status unpacked lsb-base:all 10.2019051400
2020-12-15 20:20:55 install nginx:amd64 <none> 1.19.6-1~buster
2020-12-15 20:20:55 status half-installed nginx:amd64 1.19.6-1~buster
2020-12-15 20:20:55 status unpacked nginx:amd64 1.19.6-1~buster
2020-12-15 20:20:55 install nginx-module-geoip:amd64 <none> 1.19.6-1~buster
2020-12-15 20:20:55 status half-installed nginx-module-geoip:amd64 1.19.6-1~buster
2020-12-15 20:20:55 status unpacked nginx-module-geoip:amd64 1.19.6-1~buster
2020-12-15 20:20:55 install nginx-module-image-filter:amd64 <none> 1.19.6-1~buster
2020-12-15 20:20:55 status half-installed nginx-module-image-filter:amd64 1.19.6-1~buster
2020-12-15 20:20:55 status unpacked nginx-module-image-filter:amd64 1.19.6-1~buster
2020-12-15 20:20:55 install nginx-module-njs:amd64 <none> 1.19.6+0.5.0-1~buster
2020-12-15 20:20:55 status half-installed nginx-module-njs:amd64 1.19.6+0.5.0-1~buster
2020-12-15 20:20:55 status unpacked nginx-module-njs:amd64 1.19.6+0.5.0-1~buster
2020-12-15 20:20:55 install nginx-module-xslt:amd64 <none> 1.19.6-1~buster
2020-12-15 20:20:55 status half-installed nginx-module-xslt:amd64 1.19.6-1~buster
2020-12-15 20:20:55 status unpacked nginx-module-xslt:amd64 1.19.6-1~buster
2020-12-15 20:20:55 startup packages configure
2020-12-15 20:20:55 configure libexpat1:amd64 2.2.6-2+deb10u1 <none>
2020-12-15 20:20:55 status unpacked libexpat1:amd64 2.2.6-2+deb10u1
2020-12-15 20:20:55 status half-configured libexpat1:amd64 2.2.6-2+deb10u1
2020-12-15 20:20:55 status installed libexpat1:amd64 2.2.6-2+deb10u1
2020-12-15 20:20:55 configure lsb-base:all 10.2019051400 <none>
2020-12-15 20:20:55 status unpacked lsb-base:all 10.2019051400
2020-12-15 20:20:55 status half-configured lsb-base:all 10.2019051400
2020-12-15 20:20:55 status installed lsb-base:all 10.2019051400
2020-12-15 20:20:55 configure libxau6:amd64 1:1.0.8-1+b2 <none>
2020-12-15 20:20:55 status unpacked libxau6:amd64 1:1.0.8-1+b2
2020-12-15 20:20:55 status half-configured libxau6:amd64 1:1.0.8-1+b2
2020-12-15 20:20:55 status installed libxau6:amd64 1:1.0.8-1+b2
2020-12-15 20:20:55 configure libkeyutils1:amd64 1.6-6 <none>
2020-12-15 20:20:55 status unpacked libkeyutils1:amd64 1.6-6
2020-12-15 20:20:55 status half-configured libkeyutils1:amd64 1.6-6
2020-12-15 20:20:55 status installed libkeyutils1:amd64 1.6-6
2020-12-15 20:20:55 configure libpsl5:amd64 0.20.2-2 <none>
2020-12-15 20:20:55 status unpacked libpsl5:amd64 0.20.2-2
2020-12-15 20:20:55 status half-configured libpsl5:amd64 0.20.2-2
2020-12-15 20:20:55 status installed libpsl5:amd64 0.20.2-2
2020-12-15 20:20:55 configure nginx:amd64 1.19.6-1~buster <none>
2020-12-15 20:20:55 status unpacked nginx:amd64 1.19.6-1~buster
2020-12-15 20:20:55 status half-configured nginx:amd64 1.19.6-1~buster
2020-12-15 20:20:55 status installed nginx:amd64 1.19.6-1~buster
2020-12-15 20:20:55 configure libnghttp2-14:amd64 1.36.0-2+deb10u1 <none>
2020-12-15 20:20:55 status unpacked libnghttp2-14:amd64 1.36.0-2+deb10u1
2020-12-15 20:20:55 status half-configured libnghttp2-14:amd64 1.36.0-2+deb10u1
2020-12-15 20:20:55 status installed libnghttp2-14:amd64 1.36.0-2+deb10u1
2020-12-15 20:20:55 configure gettext-base:amd64 0.19.8.1-9 <none>
2020-12-15 20:20:55 status unpacked gettext-base:amd64 0.19.8.1-9
2020-12-15 20:20:55 status half-configured gettext-base:amd64 0.19.8.1-9
2020-12-15 20:20:55 status installed gettext-base:amd64 0.19.8.1-9
2020-12-15 20:20:56 configure libldap-common:all 2.4.47+dfsg-3+deb10u4 <none>
2020-12-15 20:20:56 status unpacked libldap-common:all 2.4.47+dfsg-3+deb10u4
2020-12-15 20:20:56 status half-configured libldap-common:all 2.4.47+dfsg-3+deb10u4
2020-12-15 20:20:56 status installed libldap-common:all 2.4.47+dfsg-3+deb10u4
2020-12-15 20:20:56 configure libjbig0:amd64 2.1-3.1+b2 <none>
2020-12-15 20:20:56 status unpacked libjbig0:amd64 2.1-3.1+b2
2020-12-15 20:20:56 status half-configured libjbig0:amd64 2.1-3.1+b2
2020-12-15 20:20:56 status installed libjbig0:amd64 2.1-3.1+b2
2020-12-15 20:20:56 configure libicu63:amd64 63.1-6+deb10u1 <none>
2020-12-15 20:20:56 status unpacked libicu63:amd64 63.1-6+deb10u1
2020-12-15 20:20:56 status half-configured libicu63:amd64 63.1-6+deb10u1
2020-12-15 20:20:56 status installed libicu63:amd64 63.1-6+deb10u1
2020-12-15 20:20:56 configure libkrb5support0:amd64 1.17-3+deb10u1 <none>
2020-12-15 20:20:56 status unpacked libkrb5support0:amd64 1.17-3+deb10u1
2020-12-15 20:20:56 status half-configured libkrb5support0:amd64 1.17-3+deb10u1
2020-12-15 20:20:56 status installed libkrb5support0:amd64 1.17-3+deb10u1
2020-12-15 20:20:56 configure libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u1 <none>
2020-12-15 20:20:56 status unpacked libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u1
2020-12-15 20:20:56 status half-configured libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u1
2020-12-15 20:20:56 status installed libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u1
2020-12-15 20:20:56 configure libjpeg62-turbo:amd64 1:1.5.2-2+deb10u1 <none>
2020-12-15 20:20:56 status unpacked libjpeg62-turbo:amd64 1:1.5.2-2+deb10u1
2020-12-15 20:20:56 status half-configured libjpeg62-turbo:amd64 1:1.5.2-2+deb10u1
2020-12-15 20:20:56 status installed libjpeg62-turbo:amd64 1:1.5.2-2+deb10u1
2020-12-15 20:20:56 configure libx11-data:all 2:1.6.7-1+deb10u1 <none>
2020-12-15 20:20:56 status unpacked libx11-data:all 2:1.6.7-1+deb10u1
2020-12-15 20:20:56 status half-configured libx11-data:all 2:1.6.7-1+deb10u1
2020-12-15 20:20:56 status installed libx11-data:all 2:1.6.7-1+deb10u1
2020-12-15 20:20:56 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2 <none>
2020-12-15 20:20:56 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-12-15 20:20:56 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-12-15 20:20:56 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-12-15 20:20:56 configure libpng16-16:amd64 1.6.36-6 <none>
2020-12-15 20:20:56 status unpacked libpng16-16:amd64 1.6.36-6
2020-12-15 20:20:56 status half-configured libpng16-16:amd64 1.6.36-6
2020-12-15 20:20:56 status installed libpng16-16:amd64 1.6.36-6
2020-12-15 20:20:56 configure libwebp6:amd64 0.6.1-2 <none>
2020-12-15 20:20:56 status unpacked libwebp6:amd64 0.6.1-2
2020-12-15 20:20:56 status half-configured libwebp6:amd64 0.6.1-2
2020-12-15 20:20:56 status installed libwebp6:amd64 0.6.1-2
2020-12-15 20:20:56 configure fonts-dejavu-core:all 2.37-1 <none>
2020-12-15 20:20:56 status unpacked fonts-dejavu-core:all 2.37-1
2020-12-15 20:20:56 status half-configured fonts-dejavu-core:all 2.37-1
2020-12-15 20:20:56 status installed fonts-dejavu-core:all 2.37-1
2020-12-15 20:20:56 configure libk5crypto3:amd64 1.17-3+deb10u1 <none>
2020-12-15 20:20:56 status unpacked libk5crypto3:amd64 1.17-3+deb10u1
2020-12-15 20:20:56 status half-configured libk5crypto3:amd64 1.17-3+deb10u1
2020-12-15 20:20:56 status installed libk5crypto3:amd64 1.17-3+deb10u1
2020-12-15 20:20:56 configure libsasl2-2:amd64 2.1.27+dfsg-1+deb10u1 <none>
2020-12-15 20:20:56 status unpacked libsasl2-2:amd64 2.1.27+dfsg-1+deb10u1
2020-12-15 20:20:56 status half-configured libsasl2-2:amd64 2.1.27+dfsg-1+deb10u1
2020-12-15 20:20:56 status installed libsasl2-2:amd64 2.1.27+dfsg-1+deb10u1
2020-12-15 20:20:56 configure sensible-utils:all 0.0.12 <none>
2020-12-15 20:20:56 status unpacked sensible-utils:all 0.0.12
2020-12-15 20:20:56 status half-configured sensible-utils:all 0.0.12
2020-12-15 20:20:56 status installed sensible-utils:all 0.0.12
2020-12-15 20:20:56 configure libgeoip1:amd64 1.6.12-1 <none>
2020-12-15 20:20:56 status unpacked libgeoip1:amd64 1.6.12-1
2020-12-15 20:20:56 status half-configured libgeoip1:amd64 1.6.12-1
2020-12-15 20:20:56 status installed libgeoip1:amd64 1.6.12-1
2020-12-15 20:20:56 configure libssh2-1:amd64 1.8.0-2.1 <none>
2020-12-15 20:20:56 status unpacked libssh2-1:amd64 1.8.0-2.1
2020-12-15 20:20:56 status half-configured libssh2-1:amd64 1.8.0-2.1
2020-12-15 20:20:56 status installed libssh2-1:amd64 1.8.0-2.1
2020-12-15 20:20:56 configure libkrb5-3:amd64 1.17-3+deb10u1 <none>
2020-12-15 20:20:56 status unpacked libkrb5-3:amd64 1.17-3+deb10u1
2020-12-15 20:20:56 status half-configured libkrb5-3:amd64 1.17-3+deb10u1
2020-12-15 20:20:56 status installed libkrb5-3:amd64 1.17-3+deb10u1
2020-12-15 20:20:56 configure libtiff5:amd64 4.1.0+git191117-2~deb10u1 <none>
2020-12-15 20:20:56 status unpacked libtiff5:amd64 4.1.0+git191117-2~deb10u1
2020-12-15 20:20:56 status half-configured libtiff5:amd64 4.1.0+git191117-2~deb10u1
2020-12-15 20:20:56 status installed libtiff5:amd64 4.1.0+git191117-2~deb10u1
2020-12-15 20:20:56 configure libbsd0:amd64 0.9.1-2 <none>
2020-12-15 20:20:56 status unpacked libbsd0:amd64 0.9.1-2
2020-12-15 20:20:56 status half-configured libbsd0:amd64 0.9.1-2
2020-12-15 20:20:56 status installed libbsd0:amd64 0.9.1-2
2020-12-15 20:20:56 configure readline-common:all 7.0-5 <none>
2020-12-15 20:20:56 status unpacked readline-common:all 7.0-5
2020-12-15 20:20:56 status half-configured readline-common:all 7.0-5
2020-12-15 20:20:56 status installed readline-common:all 7.0-5
2020-12-15 20:20:56 configure libxml2:amd64 2.9.4+dfsg1-7+deb10u1 <none>
2020-12-15 20:20:56 status unpacked libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2020-12-15 20:20:56 status half-configured libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2020-12-15 20:20:56 status installed libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2020-12-15 20:20:56 configure libreadline7:amd64 7.0-5 <none>
2020-12-15 20:20:56 status unpacked libreadline7:amd64 7.0-5
2020-12-15 20:20:56 status half-configured libreadline7:amd64 7.0-5
2020-12-15 20:20:56 status installed libreadline7:amd64 7.0-5
2020-12-15 20:20:56 configure libxdmcp6:amd64 1:1.1.2-3 <none>
2020-12-15 20:20:56 status unpacked libxdmcp6:amd64 1:1.1.2-3
2020-12-15 20:20:56 status half-configured libxdmcp6:amd64 1:1.1.2-3
2020-12-15 20:20:56 status installed libxdmcp6:amd64 1:1.1.2-3
2020-12-15 20:20:56 configure libxcb1:amd64 1.13.1-2 <none>
2020-12-15 20:20:56 status unpacked libxcb1:amd64 1.13.1-2
2020-12-15 20:20:56 status half-configured libxcb1:amd64 1.13.1-2
2020-12-15 20:20:56 status installed libxcb1:amd64 1.13.1-2
2020-12-15 20:20:56 configure nginx-module-njs:amd64 1.19.6+0.5.0-1~buster <none>
2020-12-15 20:20:56 status unpacked nginx-module-njs:amd64 1.19.6+0.5.0-1~buster
2020-12-15 20:20:56 status half-configured nginx-module-njs:amd64 1.19.6+0.5.0-1~buster
2020-12-15 20:20:56 status installed nginx-module-njs:amd64 1.19.6+0.5.0-1~buster
2020-12-15 20:20:56 configure libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4 <none>
2020-12-15 20:20:56 status unpacked libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4
2020-12-15 20:20:56 status half-configured libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4
2020-12-15 20:20:56 status installed libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4
2020-12-15 20:20:56 configure libfreetype6:amd64 2.9.1-3+deb10u2 <none>
2020-12-15 20:20:56 status unpacked libfreetype6:amd64 2.9.1-3+deb10u2
2020-12-15 20:20:56 status half-configured libfreetype6:amd64 2.9.1-3+deb10u2
2020-12-15 20:20:56 status installed libfreetype6:amd64 2.9.1-3+deb10u2
2020-12-15 20:20:56 configure nginx-module-geoip:amd64 1.19.6-1~buster <none>
2020-12-15 20:20:56 status unpacked nginx-module-geoip:amd64 1.19.6-1~buster
2020-12-15 20:20:56 status half-configured nginx-module-geoip:amd64 1.19.6-1~buster
2020-12-15 20:20:56 status installed nginx-module-geoip:amd64 1.19.6-1~buster
2020-12-15 20:20:56 configure libgssapi-krb5-2:amd64 1.17-3+deb10u1 <none>
2020-12-15 20:20:56 status unpacked libgssapi-krb5-2:amd64 1.17-3+deb10u1
2020-12-15 20:20:56 status half-configured libgssapi-krb5-2:amd64 1.17-3+deb10u1
2020-12-15 20:20:56 status installed libgssapi-krb5-2:amd64 1.17-3+deb10u1
2020-12-15 20:20:56 configure ucf:all 3.0038+nmu1 <none>
2020-12-15 20:20:56 status unpacked ucf:all 3.0038+nmu1
2020-12-15 20:20:56 status half-configured ucf:all 3.0038+nmu1
2020-12-15 20:20:56 status installed ucf:all 3.0038+nmu1
2020-12-15 20:20:56 configure libxslt1.1:amd64 1.1.32-2.2~deb10u1 <none>
2020-12-15 20:20:56 status unpacked libxslt1.1:amd64 1.1.32-2.2~deb10u1
2020-12-15 20:20:56 status half-configured libxslt1.1:amd64 1.1.32-2.2~deb10u1
2020-12-15 20:20:56 status installed libxslt1.1:amd64 1.1.32-2.2~deb10u1
2020-12-15 20:20:56 configure libcurl4:amd64 7.64.0-4+deb10u1 <none>
2020-12-15 20:20:56 status unpacked libcurl4:amd64 7.64.0-4+deb10u1
2020-12-15 20:20:56 status half-configured libcurl4:amd64 7.64.0-4+deb10u1
2020-12-15 20:20:56 status installed libcurl4:amd64 7.64.0-4+deb10u1
2020-12-15 20:20:56 configure libx11-6:amd64 2:1.6.7-1+deb10u1 <none>
2020-12-15 20:20:56 status unpacked libx11-6:amd64 2:1.6.7-1+deb10u1
2020-12-15 20:20:56 status half-configured libx11-6:amd64 2:1.6.7-1+deb10u1
2020-12-15 20:20:56 status installed libx11-6:amd64 2:1.6.7-1+deb10u1
2020-12-15 20:20:56 configure curl:amd64 7.64.0-4+deb10u1 <none>
2020-12-15 20:20:56 status unpacked curl:amd64 7.64.0-4+deb10u1
2020-12-15 20:20:56 status half-configured curl:amd64 7.64.0-4+deb10u1
2020-12-15 20:20:56 status installed curl:amd64 7.64.0-4+deb10u1
2020-12-15 20:20:56 configure libxpm4:amd64 1:3.5.12-1 <none>
2020-12-15 20:20:56 status unpacked libxpm4:amd64 1:3.5.12-1
2020-12-15 20:20:56 status half-configured libxpm4:amd64 1:3.5.12-1
2020-12-15 20:20:56 status installed libxpm4:amd64 1:3.5.12-1
2020-12-15 20:20:56 configure fontconfig-config:all 2.13.1-2 <none>
2020-12-15 20:20:56 status unpacked fontconfig-config:all 2.13.1-2
2020-12-15 20:20:56 status half-configured fontconfig-config:all 2.13.1-2
2020-12-15 20:20:56 status installed fontconfig-config:all 2.13.1-2
2020-12-15 20:20:56 configure nginx-module-xslt:amd64 1.19.6-1~buster <none>
2020-12-15 20:20:56 status unpacked nginx-module-xslt:amd64 1.19.6-1~buster
2020-12-15 20:20:56 status half-configured nginx-module-xslt:amd64 1.19.6-1~buster
2020-12-15 20:20:56 status installed nginx-module-xslt:amd64 1.19.6-1~buster
2020-12-15 20:20:56 configure libfontconfig1:amd64 2.13.1-2 <none>
2020-12-15 20:20:56 status unpacked libfontconfig1:amd64 2.13.1-2
2020-12-15 20:20:56 status half-configured libfontconfig1:amd64 2.13.1-2
2020-12-15 20:20:56 status installed libfontconfig1:amd64 2.13.1-2
2020-12-15 20:20:56 configure libgd3:amd64 2.2.5-5.2 <none>
2020-12-15 20:20:56 status unpacked libgd3:amd64 2.2.5-5.2
2020-12-15 20:20:56 status half-configured libgd3:amd64 2.2.5-5.2
2020-12-15 20:20:56 status installed libgd3:amd64 2.2.5-5.2
2020-12-15 20:20:56 configure nginx-module-image-filter:amd64 1.19.6-1~buster <none>
2020-12-15 20:20:56 status unpacked nginx-module-image-filter:amd64 1.19.6-1~buster
2020-12-15 20:20:56 status half-configured nginx-module-image-filter:amd64 1.19.6-1~buster
2020-12-15 20:20:56 status installed nginx-module-image-filter:amd64 1.19.6-1~buster
2020-12-15 20:20:56 trigproc libc-bin:amd64 2.28-10 <none>
2020-12-15 20:20:56 status half-configured libc-bin:amd64 2.28-10
2020-12-15 20:20:56 status installed libc-bin:amd64 2.28-10
